id,id_tarea,id_operador,fecha_periodo,fecha_registro,fecha_completado,fecha_limite,estado,fue_autogenerado,id_maquina,parsable_job_id,motivo_bloqueo,foto_evidencia,veces_aplazada,turno,created_at
642e3e00-03a3-4719-9df3-03c9050b91c5,MAQ-5357-1776658509306-654-5,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,MAQ-5357,,,,0,Noche,2026-04-21 05:24:46.403171+00
649f139b-9751-4bc6-8b93-2a11a87956e9,50,,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9991,,,,0,Mañana,2026-04-20 12:00:00.3129+00
64ade8bd-f402-4386-9580-7406db7f3d61,9993-1776661006799-221-10,503,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9993,,,,0,Mañana,2026-04-20 12:00:00.3129+00
64bc448d-9111-4f18-a1fb-5d29003e5597,10001-1776661051633-936-4,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,10001,,,,0,Noche,2026-04-21 05:24:46.403171+00
655edfd1-5ed5-4040-9de6-bc05d6651ad0,MAQ-9758-1776658519688-696-10,615,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,MAQ-9758,,,,0,Mañana,2026-04-20 12:00:00.3129+00
6586d76b-7877-4ec1-9643-bc674bc01ae0,28,,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9991,,,,0,Mañana,2026-04-20 12:00:00.3129+00
65e004f8-5be8-4a95-9c14-58dd68cf9576,MAQ-9758-1776658519688-126-8,608,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,MAQ-9758,,,,0,Mañana,2026-04-20 12:00:00.3129+00
666d9ec7-40dd-424b-9f84-6f76e9cf2fd9,MAQ-9758-1776658519688-253-9,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,MAQ-9758,,,,0,Mañana,2026-04-21 05:23:17.363044+00
66e67c08-4ecd-4c72-9d2d-9d5a5279d9ed,MAQ-5357-1776658509306-544-0,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,MAQ-5357,,,,0,Noche,2026-04-21 05:24:46.403171+00
67fd76b9-e6e3-4896-bd73-55015fa8d522,9995-1776661059249-792-9,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9995,,,,0,Tarde,2026-04-21 05:23:17.363044+00
69e6d8f8-3fa4-47cf-9467-66c5566ae11c,10003-1776658481737-328-15,617,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,10003,,,,0,Mañana,2026-04-20 12:00:00.3129+00
6abb6938-023f-44af-a9b8-1403c8211595,10003-1776658481737-732-14,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,10003,,,,0,Mañana,2026-04-21 05:23:17.363044+00
6acc3654-13cf-4e2a-8ffb-cb08a26c7462,9995-1776661059249-792-9,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9995,,,,0,Mañana,2026-04-21 05:23:17.363044+00
6b0c2858-6c5e-4af7-8479-e38cbbd50ddc,9993-1776661006799-309-3,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9993,,,,0,Tarde,2026-04-21 05:23:17.363044+00
6b183898-f869-4405-a678-063a44f36df0,9999-1776660986172-724-11,504,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9999,,,,0,Mañana,2026-04-20 12:00:00.3129+00
6b737070-362e-43c3-807a-dfb4fde1477f,9999-1776660986172-883-1,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9999,,,,0,Noche,2026-04-21 05:24:46.403171+00
6b82759b-d8af-43c1-89ae-9c1cc8deba62,9992-1776658470557-90-25,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9992,,,,0,Noche,2026-04-21 05:24:46.403171+00
6c65f039-2707-4faf-af91-07ebc47759e3,10001-1776661051633-418-7,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,10001,,,,0,Noche,2026-04-21 05:24:46.403171+00
6d3c1540-032b-4bc1-9e52-81ad98e335ed,9999-1776660986172-432-47,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9999,,,,0,Noche,2026-04-21 05:24:46.403171+00
6e279204-50cb-4521-8c00-c6ceb8893698,9995-1776661059249-523-0,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9995,,,,0,Tarde,2026-04-21 05:23:17.363044+00
6f151b04-5800-41b2-a76c-e5ad0bfdcf01,10000-1776660996845-441-7,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,10000,,,,0,Tarde,2026-04-21 05:23:17.363044+00
7009c408-1405-4028-b0a5-5325c8d45e9b,9999-1776660986172-556-25,504,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9999,,,,0,Mañana,2026-04-20 12:00:00.3129+00
7009da03-ac79-4ee7-8fd7-e30ebca8b6a1,9994-1776658499174-740-2,601,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9994,,,,0,Mañana,2026-04-20 12:00:00.3129+00
7045b7f6-89d2-496c-8474-2340f9e67e0b,10001-1776661051633-733-8,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,10001,,,,0,Mañana,2026-04-21 05:23:17.363044+00
708b6f15-b2a3-40fc-b806-b47eb9df6aee,9999-1776660986172-85-17,504,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9999,,,,0,Mañana,2026-04-20 12:00:00.3129+00
70cc18c6-2152-44b5-88f2-6b0999247579,9996-1776661069105-524-13,511,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9996,,,,0,Mañana,2026-04-20 12:00:00.3129+00
71149588-9624-43c9-8504-be0d71d7ab2d,10001-1776661051633-362-11,507,2026-04-20,2026-04-20 12:00:00.3129+00,2026-04-21 04:02:35.765+00,2026-04-21 04:59:59+00,Completado,true,10001,cb2d16f4-1497-45ad-8897-d46672ce65c2,,,0,Mañana,2026-04-20 12:00:00.3129+00
71319c20-78f4-401d-b784-123ee77c9b29,9999-1776660986172-564-7,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9999,,,,0,Mañana,2026-04-21 05:23:17.363044+00
746ab580-a031-42df-9061-cf5d35b4fdfa,9995-1776661059249-755-10,511,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9995,,,,0,Mañana,2026-04-20 12:00:00.3129+00
74bba5f3-81bc-410a-adc0-35d964d44bd3,9996-1776661069105-190-16,511,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9996,,,,0,Mañana,2026-04-20 12:00:00.3129+00
7509e67c-7007-4d52-bdaa-ea24cfb7110b,9994-1776658499174-146-8,601,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9994,,,,0,Mañana,2026-04-20 12:00:00.3129+00
75e536fa-eb80-454f-8f9d-19001d643d7b,9992-1776658470557-210-41,606,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9992,,,,0,Mañana,2026-04-20 12:00:00.3129+00
75fee501-9ec2-4fcb-8bb9-b1a2f2b2de33,10001-1776661051633-407-10,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,10001,,,,0,Tarde,2026-04-21 05:23:17.363044+00
769b17bc-dfe3-4d30-9e87-f49f10d077af,9994-1776658499174-231-1,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9994,,,,0,Mañana,2026-04-21 05:23:17.363044+00
7783fbb1-81ef-4c00-9fd0-e6f5a021fe0a,9999-1776660986172-219-26,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9999,,,,0,Tarde,2026-04-21 05:23:17.363044+00
77f12942-21b1-41a7-b1a8-470e461a8680,9995-1776661059249-691-4,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9995,,,,0,Noche,2026-04-21 05:24:46.403171+00
78596a4f-b907-441e-bd30-ea953b193f10,9993-1776661006799-629-5,504,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9993,,,,0,Mañana,2026-04-20 12:00:00.3129+00
78936488-a505-48ba-b64f-482dcbfe8677,10001-1776661051633-572-12,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,10001,,,,0,Tarde,2026-04-21 05:23:17.363044+00
78c6a940-6f46-4929-9a68-3a0d6be22450,9992-1776658470557-73-27,610,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9992,,,,0,Mañana,2026-04-20 12:00:00.3129+00
7901aa56-b228-435b-b6a6-c3c17cd8052e,63,,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9991,,,,0,Mañana,2026-04-20 12:00:00.3129+00
7907b691-2740-4494-8e5c-1882d483ab2e,9999-1776660986172-883-1,504,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9999,,,,0,Mañana,2026-04-20 12:00:00.3129+00
79d98e9a-a6ed-4861-a41e-e5886f2b2934,9997-1776661022886-863-4,513,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9997,,,,0,Mañana,2026-04-20 12:00:00.3129+00
7a460c94-3a0d-4a40-9e98-bc6d57932ecb,10003-1776658481737-983-13,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,10003,,,,0,Tarde,2026-04-21 05:23:17.363044+00
7a8e53a4-a917-4455-9632-b79a935ea583,9998-1776661043000-914-9,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9998,,,,0,Noche,2026-04-21 05:24:46.403171+00
7acef52f-3aa7-4d68-8046-95256438de2f,9992-1776658470557-90-25,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9992,,,,0,Mañana,2026-04-21 05:23:17.363044+00
7af26fa0-ede5-4c60-8730-1fad3c9aa8c3,9999-1776660986172-210-23,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9999,,,,0,Mañana,2026-04-21 05:23:17.363044+00
7b1b96e6-2203-4c67-927d-a073a2035217,9996-1776661069105-556-14,511,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9996,,,,0,Mañana,2026-04-20 12:00:00.3129+00
7b480982-ce79-472f-b322-85508b9ade56,9994-1776658499174-740-2,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9994,,,,0,Mañana,2026-04-21 05:23:17.363044+00
7b4bb2e4-e265-4bcf-9b19-eba65d319b05,MAQ-5357-1776658509306-654-5,615,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,MAQ-5357,,,,0,Mañana,2026-04-20 12:00:00.3129+00
7b75e309-68fb-4684-a23e-afdb386221c2,9993-1776661006799-309-3,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9993,,,,0,Noche,2026-04-21 05:24:46.403171+00
7bd6923f-2dba-4a59-a156-4f89f927e983,9999-1776660986172-303-5,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9999,,,,0,Mañana,2026-04-21 05:23:17.363044+00
7bfb2a7c-47f4-4d29-a607-6fe2b03359ff,9992-1776658470557-777-6,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9992,,,,0,Mañana,2026-04-21 05:23:17.363044+00
7c299ed5-4a44-499f-9293-4c7531409432,9998-1776661043000-271-10,502,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9998,,,,0,Mañana,2026-04-20 12:00:00.3129+00
7d659a19-713b-4f9a-a751-5fdfdb53e252,10003-1776658481737-983-13,617,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,10003,,,,0,Mañana,2026-04-20 12:00:00.3129+00
7dea1177-4c9d-47f6-ab84-fc35e16327bb,MAQ-5357-1776658509306-554-18,615,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,MAQ-5357,,,,0,Mañana,2026-04-20 12:00:00.3129+00
7ec30214-de8f-4ff5-ba14-8553bb8607d1,33,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9991,,,,0,Tarde,2026-04-21 05:23:17.363044+00
7f7be973-e0ad-450a-bead-39c9eb12f45c,9993-1776661006799-722-2,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9993,,,,0,Tarde,2026-04-21 05:23:17.363044+00
7fea4074-fa91-4e70-bccd-1a42285fcc3e,9992-1776658470557-503-8,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9992,,,,0,Noche,2026-04-21 05:24:46.403171+00
8067e725-12a8-48e5-837b-dfedf72a100f,32,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9991,,,,0,Mañana,2026-04-21 05:23:17.363044+00
81841bd5-95fc-419d-b8e1-75f4e82e24f5,9994-1776658499174-540-7,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9994,,,,0,Tarde,2026-04-21 05:23:17.363044+00
81d09920-bc86-4a78-9fb4-18a998f93cc6,9992-1776658470557-341-11,606,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9992,,,,0,Mañana,2026-04-20 12:00:00.3129+00
83a7ac30-fc28-4b62-a596-35f3e31f460b,9998-1776661043000-333-8,502,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9998,,,,0,Mañana,2026-04-20 12:00:00.3129+00
83fc3fb7-9d06-4477-83a8-3c6842023a72,10000-1776660996845-973-6,502,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,10000,,,,0,Mañana,2026-04-20 12:00:00.3129+00
83fe55c3-7df7-4c95-a7c7-5d97740910e2,MAQ-5357-1776658509306-903-1,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,MAQ-5357,,,,0,Mañana,2026-04-21 05:23:17.363044+00
84141658-99ca-4d03-b655-a11fb024eba8,10001-1776661051633-699-22,508,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,10001,,,,0,Mañana,2026-04-20 12:00:00.3129+00
841c5a3e-6b5e-4283-82eb-2c89f6fd9f6a,10003-1776658481737-983-13,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,10003,,,,0,Noche,2026-04-21 05:24:46.403171+00
843a10a9-083d-4ec0-9d87-f78cdbeddc75,11,,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9991,,,,0,Mañana,2026-04-20 12:00:00.3129+00
847f2f7e-ae20-4b4c-b5a8-18cc53041db3,9998-1776661043000-890-25,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9998,,,,0,Noche,2026-04-21 05:24:46.403171+00
8507a110-9680-42a5-ab48-d841147937b6,10001-1776661051633-990-1,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,10001,,,,0,Noche,2026-04-21 05:24:46.403171+00
854cd42c-e2d0-4970-976f-7ca0daa79143,9997-1776661022886-442-8,514,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9997,,,,0,Mañana,2026-04-20 12:00:00.3129+00
8592a87f-6e36-4654-b57d-84b5e4f7fc9e,9993-1776661006799-652-6,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9993,,,,0,Mañana,2026-04-21 05:23:17.363044+00
85f65260-e4fd-4086-864f-bd8dbf874327,9997-1776661022886-152-0,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9997,,,,0,Tarde,2026-04-21 05:23:17.363044+00
8643e144-321b-4125-b518-a3764369a87c,9998-1776661043000-183-12,502,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9998,,,,0,Mañana,2026-04-20 12:00:00.3129+00
86847249-68ac-4b94-964a-883c795d78d5,10001-1776661051633-554-34,508,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,10001,,,,0,Mañana,2026-04-20 12:00:00.3129+00
86e6ef65-0550-413a-ba9b-12933ceac73a,9995-1776661059249-448-7,511,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9995,,,,0,Mañana,2026-04-20 12:00:00.3129+00
8730e1a4-870a-44bd-8969-983b56d57658,10001-1776661051633-931-2,507,2026-04-20,2026-04-20 12:00:00.3129+00,2026-04-21 04:01:35.026+00,2026-04-21 04:59:59+00,Completado,true,10001,f5d2534a-3549-4aef-818e-d7df568adfd2,,,0,Mañana,2026-04-20 12:00:00.3129+00
877cfff2-b26b-4f64-9240-778ec205a4a7,9994-1776658499174-749-14,612,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9994,,,,0,Mañana,2026-04-20 12:00:00.3129+00
87e48ab5-0122-420e-aea0-2ab587d9675c,9996-1776661069105-520-15,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9996,,,,0,Mañana,2026-04-21 05:23:17.363044+00
87e87a6d-ddba-420f-a742-096b500696d7,MAQ-9758-1776658519688-727-26,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,MAQ-9758,,,,0,Tarde,2026-04-21 05:23:17.363044+00
884c8470-e96f-48a8-b365-908c7382d917,9992-1776658470557-286-24,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9992,,,,0,Tarde,2026-04-21 05:23:17.363044+00
88699979-9cce-4e67-980a-0c1a73452df3,9998-1776661043000-697-26,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9998,,,,0,Tarde,2026-04-21 05:23:17.363044+00
887a135f-2209-48d5-8d31-64b9b020e2de,9998-1776661043000-653-4,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9998,,,,0,Noche,2026-04-21 05:24:46.403171+00
88f65f92-7aba-44dc-a7f2-f258ce2fbca9,9992-1776658470557-475-26,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9992,,,,0,Mañana,2026-04-21 05:23:17.363044+00
88fe9454-1ac3-4904-b845-bb7182d22c90,9992-1776658470557-127-4,609,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9992,,,,0,Mañana,2026-04-20 12:00:00.3129+00
893b6d81-3294-4ef1-af19-24549b89e810,9993-1776661006799-115-4,504,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9993,,,,0,Mañana,2026-04-20 12:00:00.3129+00
8a45cdd0-36c3-4e3c-a38b-dd9f5f7831de,9999-1776660986172-228-2,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9999,,,,0,Tarde,2026-04-21 05:23:17.363044+00
8a8efd19-30ce-4eaa-b149-ea4b28e4a0d7,22,,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9991,,,,0,Mañana,2026-04-20 12:00:00.3129+00
8aaec063-26dc-42ea-8449-471e90ad9f8f,MAQ-9758-1776658519688-696-10,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,MAQ-9758,,,,0,Noche,2026-04-21 05:24:46.403171+00
8ad68909-795f-4c2e-9095-26f7134e43e3,9993-1776661006799-652-6,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9993,,,,0,Tarde,2026-04-21 05:23:17.363044+00
8af1ec7b-1566-4032-b489-773c238afd2f,9999-1776660986172-331-42,505,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9999,,,,0,Mañana,2026-04-20 12:00:00.3129+00
8b06a68d-74c0-446f-ae81-0acc81d05049,9995-1776661059249-698-13,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9995,,,,0,Mañana,2026-04-21 05:23:17.363044+00
8b317542-285c-47ba-9bc8-5779d84bcae9,MAQ-5357-1776658509306-206-3,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,MAQ-5357,,,,0,Tarde,2026-04-21 05:23:17.363044+00
8b51e0a5-444e-4911-afe6-b1dfbbb5ce2e,9998-1776661043000-561-3,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9998,,,,0,Tarde,2026-04-21 05:23:17.363044+00
8b6e4f82-2c92-4322-9d02-79a01b1bf0b4,9999-1776660986172-349-3,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9999,,,,0,Tarde,2026-04-21 05:23:17.363044+00
8bf63107-08e3-456d-a4ef-113a99b06557,9995-1776661059249-206-18,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9995,,,,0,Mañana,2026-04-21 05:23:17.363044+00
8c02fdef-618a-4fa1-a2af-7d7e99534661,10001-1776661051633-3-20,507,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,10001,,,,0,Mañana,2026-04-20 12:00:00.3129+00
8c0f1c47-1afb-477c-afac-b19a9a7bf6f2,10000-1776660996845-373-4,502,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,10000,,,,0,Mañana,2026-04-20 12:00:00.3129+00
8dcc3532-09ae-4949-80a6-5a4d8b7d3430,9999-1776660986172-210-23,504,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9999,,,,0,Mañana,2026-04-20 12:00:00.3129+00
8dffa290-676b-4faf-b811-29b0c0446533,9992-1776658470557-678-23,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9992,,,,0,Noche,2026-04-21 05:24:46.403171+00
8e1ca5e5-392f-479d-97b7-bc81da5b6cdc,9995-1776661059249-792-9,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9995,,,,0,Noche,2026-04-21 05:24:46.403171+00
8f23c54e-f379-40ab-9b0b-fc6838e320c4,9992-1776658470557-777-6,609,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9992,,,,0,Mañana,2026-04-20 12:00:00.3129+00
8f705d23-0097-490d-bdbd-d597063121b1,9994-1776658499174-395-13,601,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9994,,,,0,Mañana,2026-04-20 12:00:00.3129+00
90030372-839a-4aeb-ba93-d1a5640280af,10003-1776658481737-957-16,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,10003,,,,0,Noche,2026-04-21 05:24:46.403171+00
917dbde2-8c37-413e-9f0c-e30c3bf6997e,9996-1776661069105-823-6,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9996,,,,0,Noche,2026-04-21 05:24:46.403171+00
91842de9-5628-4d04-833d-684fe96523ed,9996-1776661069105-190-16,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,9996,,,,0,Mañana,2026-04-21 05:23:17.363044+00
91c568a5-1848-4677-aab1-7c543ff80ca0,10000-1776660996845-17-0,502,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,10000,,,,0,Mañana,2026-04-20 12:00:00.3129+00
91f547f7-560e-4275-8046-ece94ac97fa0,10001-1776661051633-977-32,508,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,10001,,,,0,Mañana,2026-04-20 12:00:00.3129+00
925579a7-29e5-4221-841a-9342ea440361,10003-1776658481737-809-12,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 14:00:00+00,Pendiente,true,10003,,,,0,Mañana,2026-04-21 05:23:17.363044+00
925b77de-5abb-4ff7-85c6-f778c6330f5c,9992-1776658470557-703-3,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9992,,,,0,Tarde,2026-04-21 05:23:17.363044+00
925e76a6-e7f4-4901-89ad-517a3991116e,34,,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-27 04:59:59+00,Pendiente,true,9991,,,,0,Mañana,2026-04-20 12:00:00.3129+00
92a31f45-ec9c-499d-b93f-86a4354c75a4,30,609,2026-04-20,2026-04-20 12:00:00.3129+00,,2026-04-21 04:59:59+00,Atrasado,true,9991,,,,0,Mañana,2026-04-20 12:00:00.3129+00
92ab5789-c006-4004-b95d-1276b0d270a2,9998-1776661043000-890-25,,2026-04-21,2026-04-21 05:23:17.363044+00,,2026-04-21 22:00:00+00,Pendiente,true,9998,,,,0,Tarde,2026-04-21 05:23:17.363044+00
92d70a29-e296-471b-9329-587d91f1c60d,9998-1776661043000-597-2,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9998,,,,0,Noche,2026-04-21 05:24:46.403171+00
92f98f0d-1c08-43a8-a276-ffed0cb1baa9,9995-1776661059249-523-0,,2026-04-21,2026-04-21 05:24:46.403171+00,,2026-04-22 06:00:00+00,Pendiente,true,9995,,,,0,Noche,2026-04-21 05:24:46.403171+00
